Token,Index
Russell,6487
Square,6488
scrap,6489
Highway,6490
58,6491
easygoing,6492
Phoenix,6493
Arizona,6494
Dead,6495
tales,6496
coast,6497
Continue,6498
insufferable,6499
Opinion,6500
planted,6501
peach,6502
Prime,6503
Minister,6504
calculated,6505
opposition,6506
bugs,6507
inquired,6508
architecture,6509
Bali,6510
delegations,6511
Geneva,6512
bowls,6513
heroine,6514
Tigers,6515
tattoo,6516
consecutive,6517
Forget,6518
UFOs,6519
stained,6520
Might,6521
sail,6522
slippers,6523
gasoline,6524
Taiwanese,6525
milder,6526
partially,6527
pendant,6528
religions,6529
partial,6530
weekends,6531
tapped,6532
canal,6533
Straighten,6534
exhausted,6535
useless,6536
Wealth,6537
whistled,6538
vaguely,6539
tidiest,6540
returns,6541
wrinkles,6542
expressing,6543
starve,6544
walker,6545
undressed,6546
skull,6547
rowing,6548
Waitress,6549
elbowed,6550
waving,6551
drugstore,6552
knee,6553
ozone,6554
stratosphere,6555
ultraviolet,6556
radiation,6557
pint,6558
swallows,6559
mule,6560
destination,6561
"4,000",6562
engagement,6563
stork,6564
heron,6565
nauseous,6566
yawn,6567
biting,6568
nails,6569
Alexander,6570
Great,6571
Babylon,6572
rocket,6573
petals,6574
floating,6575
hugging,6576
swept,6577
blessing,6578
biology,6579
Chopin,6580
greatly,6581
agreeing,6582
impressions,6583
determine,6584
install,6585
antenna,6586
invisible,6587
atheist,6588
successfully,6589
two-story,6590
property,6591
simplest,6592
doubtful,6593
connect,6594
seminar,6595
irritable,6596
pumps,6597
Democracy,6598
encourages,6599
delightful,6600
prescription,6601
dashboard,6602
snails,6603
lettuce,6604
1848,6605
captivity,6606
misses,6607
comparison,6608
aspect,6609
incalculable,6610
crew,6611
mike,6612
September,6613
travelers,6614
knob,6615
stove,6616
tiny,6617
suffer,6618
evaporates,6619
Biwa,6620
Mutual,6621
promotes,6622
painter,6623
orphan,6624
jelly,6625
surroundings,6626
ruins,6627
veterinarian,6628
concept,6629
Demand,6630
occupational,6631
therapy,6632
surged,6633
powder,6634
tan,6635
estimate,6636
Hope,6637
visitors,6638
solutions,6639
Thursday,6640
adjective,6641
noun,6642
compiling,6643
financially,6644
repeats,6645
Robots,6646
T.V,6647
dusts,6648
tape,6649
Millions,6650
Hit,6651
dived,6652
veterinary,6653
background,6654
accelerated,6655
gifted,6656
arrogant,6657
toothache,6658
Pretend,6659
Coming,6660
username,6661
stung,6662
attempts,6663
railway,6664
sharp-witted,6665
donates,6666
charity,6667
possibly,6668
switched,6669
net,6670
dusk,6671
3:30,6672
slum,6673
babysitting,6674
faint,6675
evacuated,6676
hoarse,6677
high-definition,6678
blinded,6679
faults,6680
satisfy,6681
eleven-thirty,6682
panel,6683
experts,6684
depart,6685
heartless,6686
traveler,6687
Always,6688
gratify,6689
astonish,6690
billionaire,6691
forgiven,6692
belly,6693
nonstop,6694
melon,6695
revise,6696
resigned,6697
fled,6698
aged,6699
tax,6700
leaders,6701
amassed,6702
presidential,6703
returning,6704
heavier,6705
pastime,6706
loans,6707
risky,6708
poisoner,6709
apologetic,6710
thirds,6711
engineers,6712
masterpiece,6713
apply,6714
scratched,6715
lemons,6716
spared,6717
pains,6718
begging,6719
declare,6720
Fur,6721
coats,6722
13-year-old,6723
butterfly,6724
skeptical,6725
automobiles,6726
rolls,6727
spoil,6728
ending,6729
perseverance,6730
haemorrhage,6731
critical,6732
Lying,6733
tomato,6734
vegetable,6735
claim,6736
tags,6737
authority,6738
depending,6739
religion,6740
Years,6741
Reporters,6742
Oscar,6743
ceremonies,6744
extravaganza,6745
Sweet,6746
bra,6747
proposed,6748
reform,6749
dragon,6750
grandchildren,6751
Cherry,6752
Washington,6753
effective,6754
pear,6755
destinies,6756
Persian,6757
Harry,6758
Potter,6759
lame,6760
Sendai,6761
treatment,6762
vowed,6763
racist,6764
automobile,6765
procedure,6766
short-sleeved,6767
Language,6768
sleeve,6769
damaged,6770
judge,6771
footprints,6772
muggy,6773
loading,6774
potato,6775
Flour,6776
one-track,6777
tale,6778
peas,6779
pod,6780
Respect,6781
fundamental,6782
first-aid,6783
kit,6784
robber,6785
Catch,6786
imaginative,6787
Though,6788
carelessly,6789
unaware,6790
tractor,6791
figures,6792
mailman,6793
suits,6794
holes,6795
kilometres,6796
prediction,6797
barley,6798
uncles,6799
Sales,6800
carpentry,6801
steady,6802
modifications,6803
News,6804
classless,6805
surrounding,6806
strawberry,6807
bombed,6808
root,6809
Ogai,6810
arisen,6811
sentenced,6812
intimidate,6813
thirtieth,6814
eavesdropping,6815
nine-to-five,6816
Furniture,6817
wakes,6818
shame,6819
rugged,6820
terrain,6821
troops,6822
twenty-year-old,6823
praying,6824
survivor,6825
incompetent,6826
Hachiko,6827
faithful,6828
Shibuya,6829
smoker,6830
mailing,6831
steps,6832
faxes,6833
emails,6834
belonged,6835
trading,6836
boom,6837
CV,6838
short-cut,6839
desktop,6840
thread,6841
Finnish,6842
Swedish,6843
Automobiles,6844
factories,6845
corners,6846
chewed,6847
swallowed,6848
Plastics,6849
conventional,6850
paused,6851
poster,6852
accusing,6853
improving,6854
cheer,6855
waltz,6856
cub,6857
errands,6858
Wan,6859
tag,6860
bad-looking,6861
exaggerating,6862
protection,6863
overseas,6864
normally,6865
adores,6866
copies,6867
deeds,6868
fabulous,6869
electronic,6870
Yolks,6871
gravity,6872
satellites,6873
editor,6874
Jealousy,6875
motive,6876
Finishing,6877
stroke,6878
caucasian,6879
rested,6880
presented,6881
separate,6882
debut,6883
diamonds,6884
sketch,6885
giraffe,6886
unify,6887
groups,6888
adequate,6889
complaint,6890
skies,6891
fatter,6892
originally,6893
necktie,6894
owed,6895
blossoms,6896
observations,6897
Italian,6898
Ladies,6899
gentlemen,6900
conscience,6901
hanging,6902
strategy,6903
Colombian,6904
massive,6905
structure,6906
fate,6907
coolest,6908
bandages,6909
encores,6910
dead-end,6911
boasts,6912
meanings,6913
phrases,6914
jerk,6915
pounds,6916
hallway,6917
wheelchair,6918
bride,6919
Spell,6920
Zero,6921
madman,6922
happily,6923
crept,6924
waking,6925
cutest,6926
Men,6927
smoked,6928
citizens,6929
impressive,6930
rehearsing,6931
continents,6932
fluency,6933
climates,6934
characteristic,6935
tenacity,6936
pharmacy,6937
Roman,6938
astonishment,6939
delete,6940
sporting,6941
yell,6942
ups,6943
downs,6944
harm,6945
messages,6946
temperate,6947
Travel,6948
agencies,6949
profits,6950
Sidney,6951
Sheldon,6952
UK,6953
abbreviation,6954
Kingdom,6955
cuss,6956
emphasis,6957
32,6958
Fahrenheit,6959
searching,6960
mostly,6961
coin,6962
sidewalk,6963
Lonely,6964
ensures,6965
1950,6966
tow,6967
Cup,6968
Slow,6969
conspicuous,6970
Starting,6971
milkshake,6972
blonde,6973
nodded,6974
encouragingly,6975
hundreds,6976
Popcorn,6977
T-shirts,6978
photos,6979
1914,6980
sung,6981
hurting,6982
Revolution,6983
1789,6984
Christ,6985
King,6986
Charles,6987
photographer,6988
PKO,6989
wagging,6990
bounce,6991
4th,6992
21st,6993
Blood,6994
Beginners,6995
babies,6996
Accuracy,6997
arithmetic,6998
virulent,6999
viruses,7000
liking,7001
humble,7002
Driving,7003
Foreign,7004
investors,7005
withdrew,7006
canoe,7007
Terrific,7008
halfway,7009
vacant,7010
regarded,7011
based,7012
mutual,7013
app,7014
earthworm,7015
wriggled,7016
bid,7017
demonstrated,7018
compliment,7019
fussy,7020
appreciates,7021
composition,7022
lemon,7023
Valuable,7024
ex-boyfriend,7025
Mix,7026
Milk,7027
ocean,7028
good-looking,7029
pomegranate,7030
erased,7031
considerable,7032
Lock,7033
88,7034
shaking,7035
expired,7036
volume,7037
lab,7038
quelled,7039
rebellion,7040
trivial,7041
meddling,7042
worthy,7043
programs,7044
Dentists,7045
x-rays,7046
examine,7047
fooling,7048
groaned,7049
Seine,7050
mayo,7051
Sports,7052
hurricane,7053
Studying,7054
shared,7055
digestion,7056
criticizing,7057
household,7058
obese,7059
phrase,7060
response,7061
arrest,7062
Light,7063
sleepwalking,7064
cleansed,7065
wound,7066
putting,7067
bandage,7068
questioned,7069
honesty,7070
decrease,7071
preferred,7072
Los,7073
Angeles,7074
intends,7075
bare,7076
attributed,7077
suspiciously,7078
Weeds,7079
sprang,7080
broom,7081
fifth-largest,7082
producer,7083
somehow,7084
seawater,7085
organization,7086
states,7087
brochure,7088
comedian,7089
respects,7090
strings,7091
magician,7092
Farsi,7093
handing,7094
Burj,7095
Khalifa,7096
skyscraper,7097
slang,7098
Apart,7099
spilling,7100
physically,7101
mentally,7102
miller,7103
remedial,7104
swollen,7105
testified,7106
Northern,7107
Hemisphere,7108
diplomacy,7109
tourism,7110
Swiss,7111
consume,7112
Blondes,7113
resented,7114
independence,7115
1947,7116
mortal,7117
characters,7118
replace,7119
cartridge,7120
printer,7121
foxes,7122
remembered,7123
Five,7124
nattō,7125
diplomatic,7126
dam,7127
tourists,7128
exquisite,7129
permits,7130
remembering,7131
unfit,7132
champion,7133
steal,7134
falls,7135
privately,7136
research,7137
aspired,7138
contributed,7139
typist,7140
bungee,7141
charm,7142
coral,7143
reef,7144
prime,7145
attraction,7146
whispered,7147
compartment,7148
disassembled,7149
feared,7150
Sahara,7151
vast,7152
desert,7153
cupboard,7154
unusual,7155
amends,7156
weed,7157
far-fetched,7158
palms,7159
bending,7160
highway,7161
Luckily,7162
route,7163
Describe,7164
erase,7165
Mommy,7166
chill,7167
misjudged,7168
operator,7169
caller,7170
dragged,7171
cheered,7172
arrange,7173
vitamins,7174
Lunch,7175
Students,7176
chips,7177
generation,7178
discoveries,7179
developing,7180
uncertain,7181
retreat,7182
pork,7183
single-minded,7184
suggesting,7185
basis,7186
Texas,7187
mature,7188
advances,7189
pheasant,7190
Gold,7191
drunks,7192
misunderstand,7193
obligation,7194
linguistics,7195
thorns,7196
rabbits,7197
hostages,7198
boxing,7199
etched,7200
deed,7201
Tsunamis,7202
flooded,7203
disturbed,7204
West,7205
Coast,7206
scientifically,7207
proven,7208
rivers,7209
tightly,7210
environmental,7211
Foster,7212
wizard,7213
purchase,7214
Strange,7215
Pace,7216
Stuff,7217
saddled,7218
loaves,7219
thick,7220
Goodnight,7221
snow-covered,7222
massage,7223
staff,7224
pack,7225
unopened,7226
occupation,7227
overdoing,7228
gathers,7229
moss,7230
proverb,7231
creature,7232
yawned,7233
marketable,7234
skill,7235
wit,7236
pepperoni,7237
tunes,7238
shutting,7239
jeep,7240
prefectures,7241
Bear,7242
strongly,7243
oatmeal,7244
oars,7245
brains,7246
ducked,7247
Fifth,7248
Avenue,7249
primary,7250
Work,7251
ample,7252
necessity,7253
hazel,7254
faucet,7255
leaking,7256
captivate,7257
acquitted,7258
dealing,7259
mansion,7260
455,7261
twentieth,7262
pregnancy,7263
Finland,7264
foods,7265
prejudice,7266
dignity,7267
Shine,7268
logged,7269
Blenders,7270
smoothies,7271
Disney,7272
Arrangements,7273
described,7274
26,7275
tends,7276
beginnings,7277
organized,7278
Hop,7279
constructed,7280
rink,7281
competitive,7282
eroded,7283
rainbow,7284
amazes,7285
plate,7286
underpants,7287
warehouse,7288
agent,7289
circus,7290
neutral,7291
intruded,7292
buffet,7293
Clint,7294
Eastwood,7295
Carmel,7296
pace,7297
Romeo,7298
Juliet,7299
Grandma,7300
Balls,7301
GNP,7302
growth,7303
1,7304
preceding,7305
prided,7306
abstract,7307
quarterback,7308
Teachers,7309
challenge,7310
shelter,7311
SSH,7312
remotely,7313
secondhand,7314
admires,7315
junior,7316
fists,7317
presents,7318
1970,7319
includes,7320
flammable,7321
submitted,7322
slaves,7323
Shortly,7324
coughing,7325
Monopoly,7326
families,7327
savings,7328
Oil,7329
extracted,7330
olives,7331
quitter,7332
Stir,7333
pinched,7334
seventy,7335
thunder,7336
appropriate,7337
Airlines,7338
check-in,7339
counter,7340
self-service,7341
softly,7342
amateur,7343
clarifying,7344
accurate,7345
elaborate,7346
preparations,7347
Astronomy,7348
disregarded,7349
unreasonable,7350
left-handed,7351
theme,7352
dummy,7353
detailed,7354
approached,7355
cholera,7356
soundly,7357
replaced,7358
lets,7359
justifies,7360
Skip,7361
recognised,7362
cops,7363
adding,7364
Later,7365
Needless,7366
rights,7367
respected,7368
influences,7369
satellite,7370
neighbour,7371
rerun,7372
strengthens,7373
puffs,7374
flowing,7375
Greece,7376
mysteries,7377
Red-haired,7378
freckles,7379
migrating,7380
semester,7381
Honda,7382
adapted,7383
workshop,7384
beckoned,7385
timid,7386
Dry,7387
grapefruit,7388
rapid,7389
starved,7390
snickered,7391
tender,7392
Rain,7393
Waste,7394
orchard,7395
sixtieth,7396
split,7397
reward,7398
fifty-fifty,7399
text,7400
admonished,7401
clears,7402
discriminate,7403
truthful,7404
Advertisements,7405
urge,7406
luxuries,7407
disturbing,7408
Crocodiles,7409
thrilling,7410
undamaged,7411
accompany,7412
bridges,7413
exhibits,7414
15,7415
accidental,7416
pigsty,7417
ultimate,7418
establish,7419
slamming,7420
corn,7421
Liz,7422
Pilots,7423
fools,7424
whole-heartedly,7425
captive,7426
breast-feeding,7427
bookshelf,7428
fluffy,7429
freezing,7430
toured,7431
compact,7432
disc,7433
buttons,7434
infected,7435
Phone,7436
gardener,7437
murderer,7438
quarrelled,7439
conform,7440
whatsoever,7441
frowned,7442
Whichever,7443
boats,7444
acquired,7445
tonal,7446
widely-spoken,7447
19th,7448
chasing,7449
trips,7450
Delete,7451
abated,7452
imitated,7453
Van,7454
Gogh,7455
slowing,7456
pasture,7457
acres,7458
25,7459
membership,7460
association,7461
Latin,7462
Leaving,7463
unfinished,7464
Noh,7465
bedrooms,7466
U.N,7467
Save,7468
external,7469
evasive,7470
textbooks,7471
exceptionally,7472
reread,7473
bay,7474
retract,7475
Android,7476
deprived,7477
suspects,7478
drivers,7479
invitations,7480
scored,7481
faced,7482
float,7483
stroganoff,7484
Divide,7485
cheat,7486
graceful,7487
Preventive,7488
actual,7489
motel,7490
accommodate,7491
400,7492
stir,7493
Languages,7494
forte,7495
toothaches,7496
sixteen,7497
troubles,7498
image,7499
hidden,7500
standard,7501
audacity,7502
Taxi,7503
fares,7504
describe,7505
meditate,7506
steam,7507
pockets,7508
resulted,7509
icy,7510
lad,7511
Suruga,7512
Bay,7513
warden,7514
riot,7515
Certainly,7516
uniformed,7517
gather,7518
koala,7519
landlord,7520
affectionate,7521
printed,7522
Release,7523
cargo,7524
endeavour,7525
Eggs,7526
entitled,7527
whereabouts,7528
shore,7529
going-away,7530
polish,7531
famished,7532
alarmed,7533
irresponsible,7534
expedition,7535
derived,7536
announce,7537
doubled,7538
bookkeeping,7539
mechanic,7540
Imagine,7541
mass,7542
mumps,7543
span,7544
sauna,7545
tremendous,7546
Firefox,7547
triumph,7548
communicated,7549
influenced,7550
Scary,7551
Pour,7552
melted,7553
banged,7554
fist,7555
Bee,7556
stings,7557
farms,7558
rust,7559
Asian,7560
pamphlet,7561
bluntly,7562
annual,7563
Mr,7564
patriotism,7565
weighs,7566
literal,7567
mistyped,7568
score,7569
all-day,7570
tours,7571
Prince,7572
William,7573
overdone,7574
pessimistic,7575
unanimously,7576
appoint,7577
CEO,7578
tigers,7579
Ultraviolet,7580
rays,7581
frighten,7582
astrophysicist,7583
religious,7584
Cover,7585
whets,7586
Laura,7587
Ingalls,7588
prairie,7589
coyote,7590
corrected,7591
conclusions,7592
senator,7593
censured,7594
congressional,7595
ethics,7596
shuffle,7597
poker,7598
ethical,7599
sacrifice,7600
kidnapper,7601
Definitely,7602
wanting,7603
content,7604
shortest,7605
Cities,7606
stressful,7607
syrup,7608
licorice,7609
flavoring,7610
lover,7611
clocks,7612
overreacting,7613
drenched,7614
reformed,7615
towers,7616
cage,7617
novelist,7618
apt,7619
1989,7620
pretext,7621
fuels,7622
prejudiced,7623
picky,7624
drum,7625
illegible,7626
Pork,7627
Jeans,7628
MasterCard,7629
Stockholm,7630
Sweden,7631
essentially,7632
manuscript,7633
density,7634
eater,7635
smuggling,7636
pose,7637
lines,7638
Proxima,7639
Centauri,7640
gallons,7641
catching,7642
shark,7643
rougher,7644
tuna,7645
Green,7646
trotted,7647
swimmers,7648
worries,7649
partly,7650
ivy,7651
performance,7652
20th,7653
renovated,7654
prudent,7655
Wild,7656
mouthpiece,7657
melancholic,7658
corrupt,7659
dances,7660
astrology,7661
pressured,7662
Break,7663
Silence,7664
Lightning,7665
freshened,7666
forsake,7667
prized,7668
possession,7669
senior,7670
Humor,7671
Whatever,7672
iPad,7673
identified,7674
immune,7675
smallpox,7676
nowadays,7677
tulips,7678
mineral,7679
Indigenous,7680
Australians,7681
kangaroos,7682
millennia,7683
Brush,7684
I.D,7685
barks,7686
Pluto,7687
financial,7688
inn,7689
desperate,7690
Mandarin,7691
noted,7692
calculation,7693
unlock,7694
floors,7695
occasions,7696
voices,7697
Cold,7698
Soviet,7699
Union,7700
collapsed,7701
Allies,7702
wholeheartedly,7703
Butter,7704
delays,7705
ostriches,7706
Tennis,7707
volumes,7708
elementary,7709
gaining,7710
elbow,7711
resisting,7712
ten-thirty,7713
Carelessness,7714
10.00,7715
watered,7716
ammonia,7717
bleach,7718
Yours,7719
elders,7720
dorm,7721
archive,7722
Liszt,7723
Forgotten,7724
Waltz,7725
No.3,7726
Mail,7727
28th,7728
1888,7729
penny-pincher,7730
trick,7731
Cheers,7732
progressing,7733
joining,7734
conceal,7735
disappointment,7736
checkout,7737
hospitality,7738
strongest,7739
candidate,7740
jewelry,7741
largely,7742
judgement,7743
fireplace,7744
Hide,7745
forgiveness,7746
emperor,7747
pigeons,7748
lingering,7749
Equality,7750
Constitution,7751
high-tech,7752
roll,7753
universe,7754
limitless,7755
forgets,7756
anniversary,7757
Politicians,7758
inner,7759
release,7760
toolkit,7761
tailor,7762
resolution,7763
ocarina,7764
investigate,7765
wallets,7766
Birch,7767
Recently,7768
aging,7769
woollen,7770
textiles,7771
Throughout,7772
stiff,7773
upper,7774
lip,7775
artistic,7776
Rhine,7777
Birmingham,7778
platform,7779
ongoing,7780
Foreigners,7781
eternal,7782
endure,7783
bacon,7784
businessmen,7785
Bush,7786
Reagan,7787
USA,7788
mercy,7789
represent,7790
defeatist,7791
Physics,7792
insecure,7793
miracles,7794
nights,7795
obeyed,7796
fry,7797
Finish,7798
inconceivable,7799
nests,7800
apparently,7801
Pull,7802
stockings,7803
consoling,7804
1636,7805
newspaperman,7806
spur,7807
Sewage,7808
pollutes,7809
skinny,7810
Sitting,7811
terrified,7812
hotter,7813
paces,7814
locating,7815
Washing,7816
ecological,7817
footprint,7818
development,7819
well-written,7820
hedge,7821
poked,7822
taxed,7823
malt,7824
low-malt,7825
pot,7826
unnoticed,7827
homeroom,7828
1990,7829
carries,7830
spray,7831
detergent,7832
Obey,7833
mask,7834
Underage,7835
laziest,7836
parallelogram,7837
blocks,7838
billions,7839
Slight,7840
inattention,7841
Minnesota,7842
Bern,7843
Possibly,7844
AC,7845
cleaners,7846
Afraid,7847
penny,7848
Salt,7849
preserve,7850
decay,7851
lease,7852
Next,7853
resist,7854
cluttered,7855
french,7856
extraordinary,7857
Staying,7858
Change,7859
underwater,7860
resent,7861
unlocked,7862
sprinkling,7863
crown,7864
handful,7865
rub,7866
Place,7867
cola,7868
sneeze,7869
Translating,7870
Married,7871
preparation,7872
astronaut,7873
misprints,7874
farewell,7875
fabric,7876
chimney,7877
cottages,7878
isolated,7879
Laser,7880
printers,7881
inkjet,7882
mandatory,7883
disheveled,7884
entrusted,7885
brass,7886
marching,7887
cube,7888
high-pitched,7889
Monkeys,7890
distances,7891
quart,7892
refreshments,7893
Outside,7894
homes,7895
discarded,7896
farsighted,7897
teeming,7898
kindly,7899
defibrillator,7900
swearing,7901
inspired,7902
resides,7903
sentences,7904
Add,7905
pinch,7906
adorable,7907
hardwood,7908
errors,7909
Prepare,7910
Drivers,7911
monthly,7912
shivering,7913
judged,7914
observatory,7915
babbling,7916
Texting,7917
stepping,7918
floats,7919
winner,7920
neglected,7921
duties,7922
treacherous,7923
meaningful,7924
comprehend,7925
matchbox,7926
cheerful,7927
Math,7928
terrorist,7929
organizations,7930
extend,7931
measured,7932
depth,7933
worship,7934
Grandmother,7935
self-evident,7936
sickness,7937
Queen,7938
Elizabeth,7939
1603,7940
limitations,7941
gamble,7942
imitation,7943
produced,7944
standards,7945
halt,7946
evidently,7947
gritted,7948
exercising,7949
Getting,7950
